product_id,brand,category,sub_category,price_bucket,price,intrinsic_quality,brand_strength,review_count,rating,num_purchases,color,size,delivery_days
3949,SwissBeauty,Cosmetics,Foundation,price_mid,560,0.5271539666295331,0.3833187637942156,54,3.1096555352739523,2682,Yellow,Large,5
3950,Libas,Clothing,Tshirts,price_mid,1140,0.4989551682419054,0.9733490193911668,41,2.9696984032036924,3099,Black,S,7
3951,Adidas,Footwear,Sandals,price_mid,3400,0.7429335533978267,0.7461304365631818,26,3.993203973007595,2584,White,UK12,6
3952,Maybelline,Cosmetics,Moisturizer,price_mid,1020,0.32466322737846237,0.717579323159642,52,2.291028297994449,5000,Blue,Small,7
3953,Adidas,Footwear,Sports Shoes,price_mid,5000,0.6160315944451948,0.585775294416158,11,3.5003228734934235,433,Blue,UK4,6
3954,Adidas,Footwear,Sneakers,price_high,10890,0.9166564165375809,0.6303645823274483,49,4.691540987326825,2280,Pink,UK10,2
3955,Adidas,Footwear,Sneakers,price_mid,3910,0.06682578138093585,0.7819377376393448,76,1.2621040221160464,2994,Purple,UK8,7
3956,Levis,Accessories,Belts,price_mid,2130,0.3987404648088105,0.7080000525615423,54,2.609564132649709,2908,Green,Small,1
3957,H&M,Clothing,Tshirts,price_mid,1120,0.48633330073080355,0.2555225504778754,6,2.9405443813459873,232,Black,XL,5
3958,Puma,Clothing,Tshirts,price_mid,1900,0.321569009898833,0.1076801289123156,0,,169,Red,XXL,6
3959,Nike,Footwear,Sandals,price_mid,4690,0.2665505762117124,0.6638000869099294,53,2.0584354447309168,2097,Pink,UK8,5
3960,SwissBeauty,Cosmetics,Lipstick,price_mid,930,0.4571999609695645,0.6733874447629399,12,2.8058790123089334,711,Black,Medium,3
3961,MAC,Cosmetics,Foundation,price_mid,1990,0.17439462246324475,0.9498507380046542,30,1.702468081461724,2060,White,Small,5
3962,Adidas,Footwear,Sneakers,price_mid,4910,0.49651848762938455,0.2560190722768898,37,3.0116405963550075,2861,Yellow,UK8,2
3963,H&M,Accessories,Caps,price_mid,1750,0.6337764728183326,0.21267587878324667,56,3.561147611508905,2356,Green,Medium,7
3964,MAC,Cosmetics,Sunscreen,price_low,290,0.08989087711176927,0.06959894306268599,5,1.2913981254168132,231,White,Large,1
3965,Libas,Clothing,Jeans,price_mid,1640,0.8087960544896553,0.18232798477598566,143,4.2514594043068845,5000,Black,S,6
3966,Zara,Accessories,Watches,price_low,450,0.07117791502274415,0.8873895608483408,97,1.3000942659579622,3748,White,Large,3
3967,H&M,Footwear,Flats,price_mid,3020,0.27480959303875807,0.7506986628154868,3,,338,Yellow,UK8,4
3968,Adidas,Footwear,Sneakers,price_high,7910,0.8751652558975439,0.1536394458134832,73,4.513923953024055,2860,Black,UK12,3
3969,SwissBeauty,Cosmetics,Foundation,price_mid,1090,0.49208172557164753,0.3797582424403745,34,2.9467314419840775,1770,Red,Medium,5
3970,SwissBeauty,Cosmetics,Moisturizer,price_low,260,0.5390905922000456,0.6524586125864619,39,3.1282226089645837,1505,White,Medium,3
3971,H&M,Accessories,Caps,price_high,5440,0.9667909086613892,0.37887750631695605,88,4.860017680956246,3193,Yellow,Large,4
3972,MAC,Cosmetics,Moisturizer,price_low,490,0.36248152667646516,0.916528466652314,18,2.4403312958993015,481,Pink,Medium,2
3973,Adidas,Footwear,Sandals,price_low,1270,0.24054995783980965,0.33689453000760594,32,1.9952513364490632,2378,Black,UK6,1
3974,Libas,Clothing,Shirts,price_mid,1090,0.47630004295137773,0.9905919883684583,69,2.8860667570743828,2313,Blue,XL,3
3975,Libas,Clothing,Dresses,price_high,5670,0.3126082951888697,0.8468559656141276,39,2.240028743820863,1735,Pink,XXL,1
3976,H&M,Clothing,Shirts,price_high,5770,0.8622497816909179,0.8736449698521849,11,4.450272704180602,366,White,M,5
3977,Zara,Footwear,Sports Shoes,price_mid,2870,0.5973780600784075,0.801813226906188,66,3.4109317184581256,4107,Brown,UK10,4
3978,Adidas,Footwear,Sports Shoes,price_low,1260,0.16729651688252292,0.7142272499970997,36,1.6852040307432423,2282,Blue,UK6,6
3979,Adidas,Footwear,Sandals,price_mid,2720,0.6868410231511342,0.29244136589618863,113,3.765954296773676,4411,White,UK4,1
3980,Maybelline,Cosmetics,Lipstick,price_mid,720,0.3870132413142842,0.9806094253710713,20,2.5913983703198276,859,Yellow,Medium,7
3981,Nike,Clothing,Tshirts,price_mid,2030,0.19988034127426207,0.5357443190152009,25,1.784866874753548,682,White,XL,1
3982,SwissBeauty,Cosmetics,Sunscreen,price_mid,710,0.08696879505697618,0.6254039827447196,2,,218,Purple,Medium,7
3983,Libas,Clothing,Dresses,price_low,470,0.3842176243032845,0.1565109949941823,3,,217,Purple,L,2
3984,MAC,Cosmetics,Foundation,price_low,500,0.5479458364456443,0.4371792018037983,36,3.216218767869842,2266,Green,Small,5
3985,SwissBeauty,Cosmetics,Moisturizer,price_low,180,0.5463515905710129,0.9505243163087933,55,3.163102676838552,3680,White,Large,5
3986,Puma,Footwear,Flats,price_low,1410,0.0713172532604652,0.6489183039213771,26,1.30152013235834,1130,Green,UK10,5
3987,SwissBeauty,Cosmetics,Foundation,price_mid,1050,0.2678757169406973,0.3209588306682444,16,2.1036875337945906,869,Green,Large,2
3988,Nike,Clothing,Dresses,price_high,8000,0.6870176490087712,0.7259743860683913,53,3.722522213038311,2943,Brown,S,5
3989,Puma,Footwear,Sports Shoes,price_high,10110,0.39289104521947044,0.025561703347965703,60,2.54927389653472,3235,Brown,UK4,6
3990,Levis,Clothing,Tshirts,price_mid,1960,0.5191042051287902,0.8896519815954033,12,3.0453829082042336,681,White,XXL,4
3991,MAC,Cosmetics,Foundation,price_low,290,0.3779652816498356,0.5313905761489203,110,2.5138712485672543,4342,Brown,Medium,4
3992,Libas,Clothing,Jeans,price_low,400,0.5381756881511449,0.9360225813035516,4,,27,White,XL,3
3993,Maybelline,Cosmetics,Lipstick,price_high,4000,0.8473361374743017,0.8606192853145079,91,4.379412455574671,3811,Black,Small,5
3994,Zara,Clothing,Shirts,price_low,570,0.23075709965103722,0.2067360173867283,11,1.8724590149509592,659,White,M,3
3995,Nike,Accessories,Belts,price_low,430,0.2850835847631459,0.31949107280585,18,2.168431850394607,1074,Pink,Medium,2
3996,MAC,Cosmetics,Foundation,price_high,5830,0.6887143961149472,0.16384549882391375,14,3.701801395463725,359,Purple,Large,4
3997,Zara,Footwear,Sports Shoes,price_low,1170,0.22961438242025162,0.7414829875216168,27,1.908918796958241,2124,Blue,UK12,5
3998,H&M,Clothing,Jeans,price_mid,1470,0.6276588674060614,0.364838691092922,8,3.4829486050513734,387,Brown,XXL,3
3999,H&M,Footwear,Sports Shoes,price_mid,3420,0.2938369228325351,0.9031580660833374,13,2.141962328988954,452,White,UK4,2
4000,Levis,Clothing,Jeans,price_high,4950,0.6249285970786463,0.792645921727814,146,3.5034737118330694,5000,Black,S,4
4001,Levis,Clothing,Tshirts,price_mid,1790,0.2693478525363112,0.483372563702374,14,2.0856152988683996,1351,Green,S,2
4002,Adidas,Clothing,Shirts,price_low,800,0.3524151915132028,0.07270787496454889,80,2.4290119919322786,3540,Blue,XXL,7
4003,Adidas,Footwear,Sports Shoes,price_mid,4930,0.42755163662507445,0.5378665018703322,99,2.7194407870844346,3558,Green,UK6,7
4004,Adidas,Footwear,Sneakers,price_low,1260,0.36811805058875813,0.3196891344089252,15,2.471552772964311,1558,Blue,UK10,2
4005,Adidas,Footwear,Sports Shoes,price_low,1240,0.028402232358872577,0.571652592898288,9,1.0545500472597338,610,Green,UK8,4
4006,Levis,Clothing,Dresses,price_low,390,0.13787063221706483,0.6100677120260369,49,1.5520480888660269,2619,Red,XL,3
4007,Libas,Clothing,Kurtis,price_high,4370,0.5427537762980701,0.9448891466282657,47,3.144656091540766,2004,Brown,S,5
4008,H&M,Footwear,Sports Shoes,price_mid,2240,0.6082545156210416,0.40333936301042805,71,3.4158926689871647,2379,White,UK12,4
4009,MAC,Cosmetics,Foundation,price_mid,1610,0.8481456950355662,0.7782675080117574,151,4.383150272648268,5000,Yellow,Medium,7
4010,Puma,Accessories,Watches,price_mid,1610,0.6948253363689493,0.6412262083065113,47,3.8005040162009243,1942,Yellow,Medium,7
4011,Nike,Footwear,Sports Shoes,price_mid,3900,0.5116942940851148,0.8104135790907085,81,3.037478302900402,3191,Red,UK4,6
4012,Nike,Footwear,Sports Shoes,price_low,1340,0.4561448940479573,0.6006014004329581,79,2.8168872476776867,2565,Red,UK4,1
4013,Zara,Accessories,Caps,price_mid,1520,0.5617544794044821,0.3556924026289311,22,3.2052263907219043,1778,Green,Medium,3
4014,Nike,Footwear,Sandals,price_mid,4480,0.23040520090523126,0.42535504326131335,0,,21,White,UK10,3
4015,Levis,Clothing,Kurtis,price_mid,2140,0.41242422629730013,0.1645904427614866,124,2.6630856553604554,4147,Purple,XXL,1
4016,Maybelline,Cosmetics,Sunscreen,price_mid,1180,0.4900807688198306,0.982219126120364,29,2.9439245231383007,2548,Pink,Small,4
4017,Adidas,Clothing,Tshirts,price_mid,1030,0.40349692628240463,0.19579661445062047,3,,338,White,M,4
4018,H&M,Footwear,Boots,price_low,930,0.29770227111624414,0.698214627606761,43,2.166332474582629,2122,Blue,UK6,7
4019,Levis,Clothing,Shirts,price_low,390,0.21751571610346696,0.10675722597220583,31,1.8852929633078361,1185,Yellow,XXL,4
4020,SwissBeauty,Cosmetics,Lipstick,price_high,3410,0.8713164275975843,0.3335990996986222,57,4.47333412670182,4921,Brown,Small,1
4021,Zara,Clothing,Jeans,price_low,460,0.2731643250678013,0.10342495500626392,20,2.1323668629268995,1227,Black,M,5
4022,Zara,Clothing,Shirts,price_low,540,0.19337412142644927,0.26080422612628507,25,1.8128438082301683,1779,Yellow,XL,7
4023,H&M,Accessories,Bags,price_mid,1350,0.5494293040304241,0.39466578830455834,32,3.22660075089549,1848,Black,Small,4
4024,Puma,Footwear,Boots,price_mid,3470,0.4538020480749226,0.24351370882252732,62,2.8017972169027963,2470,Purple,UK8,1
4025,MAC,Cosmetics,Moisturizer,price_mid,2000,0.7669559517151331,0.4813908331111302,89,4.0565142608042715,3080,Purple,Small,3
4026,Adidas,Clothing,Kurtis,price_mid,2150,0.3851324247035526,0.7373884059652196,38,2.562985535668047,2784,Red,XXL,3
4027,Maybelline,Cosmetics,Lipstick,price_low,260,0.23528023881501306,0.7560718458875186,1,,222,Green,Small,5
4028,Adidas,Clothing,Tshirts,price_mid,1380,0.4539238858848509,0.05926719895906385,49,2.8369079582446037,2453,Pink,XXL,2
4029,Libas,Clothing,Jeans,price_low,540,0.4659589339665429,0.8221378260447125,10,2.8187136927772514,484,Purple,XL,4
4030,Levis,Clothing,Tshirts,price_low,610,0.1766986425237801,0.35629390213667445,28,1.6888674300614397,928,Pink,L,5
4031,Zara,Clothing,Jeans,price_low,620,0.39818299363946247,0.023103761718703097,35,2.5881323499419397,1929,Red,XL,3
4032,Puma,Footwear,Sneakers,price_mid,3260,0.6769177941037594,0.6960118625484392,69,3.7152591570006495,5000,Brown,UK4,6
4033,Levis,Clothing,Tshirts,price_low,470,0.18814388804032087,0.14010468029102452,29,1.7432086754374656,1286,Purple,L,7
4034,Adidas,Footwear,Sports Shoes,price_mid,3200,0.15965916074909486,0.34947823781238085,71,1.6405959267894925,2763,Pink,UK6,3
4035,Levis,Clothing,Kurtis,price_mid,2040,0.7101351568200763,0.40137760864457583,5,3.771249925256246,0,Red,S,6
4036,Libas,Clothing,Jeans,price_high,4850,0.5508945683861287,0.2732252158334537,62,3.2038700716145367,4218,Brown,XXL,7
4037,Maybelline,Cosmetics,Lipstick,price_low,220,0.31502804626001474,0.6874247534226885,91,2.26038591118655,3434,White,Small,5
4038,Zara,Footwear,Sneakers,price_mid,2060,0.5094372763727357,0.5899861790320661,44,3.010116290756789,2603,Black,UK10,5
4039,Nike,Accessories,Belts,price_low,550,0.26978650211869076,0.29405749127066017,69,2.072433150440117,2400,Green,Large,1
4040,Nike,Footwear,Sports Shoes,price_low,1140,0.2957466930673173,0.9953280102719716,52,2.2017483381086724,2351,Yellow,UK4,2
4041,Puma,Accessories,Bags,price_mid,2160,0.5264956785168013,0.45242831405000494,62,3.1269143536246857,3218,Green,Large,3
4042,Zara,Accessories,Caps,price_high,8560,0.7901521626450866,0.36385995922330605,46,4.143501547717896,3519,Brown,Large,7
4043,Puma,Footwear,Sneakers,price_low,1270,0.3923903143443917,0.7740065268876843,32,2.5858121918153203,1762,Black,UK4,3
4044,Zara,Clothing,Kurtis,price_low,770,0.317964550414348,0.25247386431543006,10,2.254150148003269,999,Black,L,1
4045,MAC,Cosmetics,Lipstick,price_low,310,0.465050936376049,0.9685458194092036,43,2.8494735522523538,2992,Brown,Large,6
4046,Zara,Clothing,Shirts,price_mid,2150,0.3908993508518241,0.3691105265688257,27,2.541745554698608,1639,Blue,M,6
4047,Maybelline,Cosmetics,Lipstick,price_mid,1330,0.642808601435013,0.13503697530119108,56,3.595743811900036,4243,Brown,Small,4
4048,Libas,Clothing,Shirts,price_low,600,0.3383149281880591,0.8167521839977985,48,2.3645529671723557,3857,Red,XL,3
4049,MAC,Cosmetics,Foundation,price_mid,2000,0.6040656676163657,0.003401955938022949,24,3.3813582365595187,2075,Blue,Small,3
4050,Puma,Clothing,Shirts,price_low,570,0.31937717364164214,0.14337837559919897,5,2.243021744894953,182,Green,S,2
4051,Zara,Footwear,Flats,price_low,790,0.40324337198070065,0.008893792149718749,14,2.6263001590734603,964,Pink,UK6,7
4052,Adidas,Accessories,Bags,price_mid,1000,0.34755089172342346,0.40196312891405483,3,,0,Red,Large,3
4053,Adidas,Footwear,Sneakers,price_low,940,0.6106067622662675,0.07182093077374241,45,3.440933936258146,2527,Yellow,UK8,1
4054,MAC,Cosmetics,Moisturizer,price_mid,2000,0.6648550685237944,0.733303157858668,69,3.6533186692933164,4627,Black,Medium,2
4055,Nike,Footwear,Flats,price_low,1170,0.3073856027098461,0.7210010173137827,40,2.251219323808749,1902,Black,UK12,3
4056,Zara,Accessories,Belts,price_mid,2710,0.446943221593754,0.7623162968814634,44,2.8130700725623585,3046,White,Large,6
4057,Puma,Footwear,Sandals,price_high,9690,0.8536970417479384,0.6070970193339501,69,4.403972573368123,3026,Blue,UK6,4
4058,Adidas,Footwear,Sports Shoes,price_high,14490,0.8153172678589056,0.7502655899858401,59,4.246304649546501,2536,Brown,UK8,6
4059,SwissBeauty,Cosmetics,Lipstick,price_mid,760,0.17411403708606113,0.6491352202198811,27,1.6645151601239836,1681,Brown,Small,7
4060,Puma,Clothing,Shirts,price_high,6500,0.6370605693369843,0.2063932185940095,21,3.54800037851584,1756,White,XXL,1
4061,Adidas,Clothing,Dresses,price_mid,2020,0.3161212051861845,0.1894115969516753,24,2.290727085234611,969,Purple,S,5
4062,Libas,Clothing,Shirts,price_mid,1150,0.7143774100047942,0.42337467622140024,101,3.8457389671496673,4196,Blue,XXL,2
4063,H&M,Footwear,Sandals,price_mid,3910,0.5748674722054681,0.9550361200716153,13,3.2839959411795343,411,Purple,UK8,7
4064,Levis,Accessories,Watches,price_mid,1320,0.7098277946498744,0.4846872333144405,83,3.8284978996546295,3175,Blue,Medium,5
4065,MAC,Cosmetics,Foundation,price_mid,1560,0.6510655166602414,0.8460319055866441,77,3.6151848763850714,4413,Black,Medium,1
4066,Nike,Clothing,Tshirts,price_high,6850,0.7134151620208828,0.8097391139235461,86,3.856102998584928,2985,White,XXL,6
4067,Nike,Footwear,Boots,price_low,1290,0.47986884229733745,0.550262324460819,78,2.930680811261182,2905,Black,UK4,7
4068,MAC,Cosmetics,Sunscreen,price_low,210,0.43297368111259144,0.28909059638653556,39,2.7570345946320507,1405,White,Large,5
4069,Adidas,Footwear,Sports Shoes,price_mid,4990,0.26357786841881287,0.06429553804673438,3,,0,White,UK8,2
4070,H&M,Accessories,Watches,price_high,4200,0.9104135468758983,0.5333989129545078,6,4.595976130181295,144,Blue,Medium,5
4071,Zara,Accessories,Bags,price_low,470,0.44314127315134816,0.22603542708638535,3,,214,Red,Large,6
4072,Nike,Accessories,Bags,price_low,240,0.4181726842751641,0.6191209033877536,46,2.7010844055497154,3277,Green,Small,1
4073,H&M,Clothing,Kurtis,price_low,580,0.5405217929392985,0.48237582301551085,51,3.1782577618286796,2312,Pink,XL,3
4074,Puma,Footwear,Sandals,price_mid,4050,0.7337756301114122,0.8431166151884938,7,3.9421281340362273,201,Blue,UK6,2
4075,Adidas,Footwear,Flats,price_high,9320,0.7587444296862746,0.7846701728267911,84,4.042994107650735,4217,Green,UK12,4
4076,MAC,Cosmetics,Moisturizer,price_low,240,0.1447085890511719,0.5926588898209229,60,1.5694269783479724,1985,Yellow,Large,6
4077,Levis,Accessories,Watches,price_high,7080,0.6694601197596871,0.6408839008608278,38,3.68689329401475,2013,Black,Medium,3
4078,Puma,Footwear,Sneakers,price_mid,3840,0.29743489021060815,0.8301669178455262,0,,79,Pink,UK10,2
4079,Zara,Footwear,Flats,price_low,1400,0.26885395069345364,0.35947581364266445,49,2.0962903586871175,2189,Purple,UK4,3
4080,MAC,Cosmetics,Lipstick,price_mid,890,0.4952232262108665,0.8745035658902219,31,3.011446628535459,2394,White,Small,5
4081,Adidas,Footwear,Sneakers,price_mid,2720,0.15205309534173916,0.8788136622145999,113,1.6268993331372363,4259,Purple,UK12,6
4082,Puma,Footwear,Sneakers,price_low,1270,0.4903312607394885,0.6733296023355112,57,2.980236915061167,3532,Pink,UK4,1
4083,Adidas,Clothing,Tshirts,price_high,6950,0.7017757135415197,0.988983719954527,21,3.7701847525802763,1070,Purple,M,1
4084,Maybelline,Cosmetics,Sunscreen,price_mid,980,0.44874466212219505,0.6865755659866847,28,2.759208881279719,1585,Black,Large,3
4085,Libas,Clothing,Kurtis,price_low,310,0.304102474445938,0.09449096242215471,2,,290,Brown,M,2
4086,Nike,Clothing,Tshirts,price_mid,2090,0.748462474295527,0.582082497292036,48,4.017785241714464,2823,Pink,S,3
4087,Maybelline,Cosmetics,Moisturizer,price_low,260,0.1686725501144126,0.5980167455672266,18,1.6368383305386818,521,Red,Medium,4
4088,SwissBeauty,Cosmetics,Lipstick,price_low,280,0.3388197003275882,0.9977446587818191,53,2.3803623099474365,1961,Purple,Small,4
4089,MAC,Cosmetics,Lipstick,price_low,420,0.19086087202265425,0.028130755946579322,22,1.7400147063733273,1749,Brown,Medium,4
4090,Nike,Accessories,Watches,price_mid,1130,0.7754930192051467,0.29485277519464126,44,4.110638085579256,3688,Yellow,Medium,4
4091,Puma,Footwear,Sandals,price_mid,3300,0.6832187391298913,0.08545009418111815,15,3.7112895961275365,1241,Green,UK6,6
4092,Adidas,Footwear,Boots,price_mid,3890,0.17837959569773346,0.7923799282140255,43,1.6918584770032528,3312,Green,UK10,1
4093,Libas,Clothing,Dresses,price_mid,1930,0.505764991526714,0.9245228880949877,44,2.9959117917306206,3041,Blue,XL,7
4094,SwissBeauty,Cosmetics,Lipstick,price_high,2990,0.8383237827751986,0.9571005859473777,74,4.343325420359443,3802,Pink,Small,6
4095,Puma,Clothing,Kurtis,price_mid,2500,0.48903252023282817,0.8868362255793332,90,2.959991298724772,3448,White,M,1
4096,Levis,Accessories,Watches,price_high,8100,0.35284870376557376,0.841555505132523,92,2.397626778727252,4832,Blue,Large,1
4097,Maybelline,Cosmetics,Foundation,price_high,3390,0.7619014800854349,0.05350478397867564,37,4.05736127584338,2059,Red,Small,3
4098,Puma,Clothing,Dresses,price_low,550,0.3104216531909747,0.8829328485306827,34,2.268086401645016,2084,Red,XL,1
4099,Zara,Clothing,Tshirts,price_mid,1850,0.4381013976003481,0.5322578044359133,102,2.768190550165817,4937,Brown,S,4
4100,Zara,Clothing,Dresses,price_mid,1770,0.5479310557035678,0.9550184968008245,13,3.195944481301244,643,Red,S,1
4101,Adidas,Footwear,Flats,price_high,15000,0.8693107427108059,0.2907694865449356,7,4.417523271641849,279,Black,UK4,6
4102,H&M,Accessories,Caps,price_low,340,0.13601838779573666,0.12297220841903811,32,1.521239289308236,1290,Yellow,Medium,7
4103,MAC,Cosmetics,Moisturizer,price_high,3670,0.8415896070450108,0.12210463921337489,38,4.374967396249315,2756,White,Medium,3
4104,SwissBeauty,Cosmetics,Lipstick,price_high,3430,0.8514966895414525,0.12692950836438321,0,,211,Red,Large,4
4105,Levis,Accessories,Bags,price_low,290,0.05269811635480456,0.9205652960480252,30,1.1841427695082183,1834,Red,Small,5
4106,SwissBeauty,Cosmetics,Sunscreen,price_low,260,0.37289765431997357,0.613381617879927,11,2.4419642454594817,399,Black,Medium,3
4107,H&M,Clothing,Jeans,price_mid,1410,0.5813208634117587,0.7612498471545558,4,,318,Black,L,5
4108,MAC,Cosmetics,Lipstick,price_low,480,0.3545865255719138,0.10340016406870223,63,2.424507325866119,2252,Yellow,Medium,6
4109,Adidas,Clothing,Kurtis,price_mid,2270,0.6669534347438172,0.7897553759969735,46,3.63860676716458,3279,Red,XL,5
4110,Adidas,Footwear,Sandals,price_mid,4070,0.22441086718291395,0.6845005657479901,49,1.8861889659184543,1966,Black,UK4,1
4111,Adidas,Footwear,Sneakers,price_low,880,0.2332577409872592,0.6736798384987609,84,1.941244043580632,3126,Pink,UK8,4
